Station Name: GALWAY (Circular Road)
Station Height: 54 M 
Latitude:53.285  ,Longitude: -9.084


date:  -  09 to 09 utc
rain:  -  Precipitation Amount (mm)
ind:   -  Indicator

date,ind,rain
14-may-2021,1,4.400
15-may-2021,1,2.700
16-may-2021,1,1.100
17-may-2021,1,1.500
18-may-2021,1,0.500
19-may-2021,1,5.000
20-may-2021,1,14.500
21-may-2021,1,1.100
22-may-2021,0,9.400
23-may-2021,0,4.100
24-may-2021,0,2.200
25-may-2021,0,0.600
26-may-2021,0,0.400
27-may-2021,0,13.000
28-may-2021,0,0.000
29-may-2021,0,0.000
30-may-2021,0,0.000
31-may-2021,0,0.000
01-jun-2021,0,1.500
02-jun-2021,0,1.700
03-jun-2021,0,7.300
04-jun-2021,0,1.100
05-jun-2021,0,0.000
06-jun-2021,0,0.000
07-jun-2021,0,5.000
08-jun-2021,0,1.400
09-jun-2021,0,1.600
10-jun-2021,0,2.900
11-jun-2021,4,0.000
12-jun-2021,0,1.600
13-jun-2021,0,0.000
14-jun-2021,0,4.500
15-jun-2021,1,2.100
16-jun-2021,1,0.100
17-jun-2021,0,0.500
18-jun-2021,0,0.000
19-jun-2021,0,0.000
20-jun-2021,4,0.000
21-jun-2021,0,0.000
22-jun-2021,0,4.100
23-jun-2021,0,0.000
24-jun-2021,0,3.500
25-jun-2021,0,0.000
26-jun-2021,0,0.000
27-jun-2021,0,0.000
28-jun-2021,0,0.000
29-jun-2021,0,0.000
30-jun-2021,0,0.000
01-oct-2021,1,2.100
02-oct-2021,1,1.400
03-oct-2021,1,1.500
04-oct-2021,0,6.700
05-oct-2021,0,4.300
06-oct-2021,0,2.000
07-oct-2021,0,19.800
08-oct-2021,0,11.500
09-oct-2021,0,0.000
10-oct-2021,0,0.000
11-oct-2021,0,0.000
12-oct-2021,0,0.000
13-oct-2021,0,0.000
14-oct-2021,0,0.300
15-oct-2021,0,0.000
16-oct-2021,0,5.600
17-oct-2021,0,5.600
18-oct-2021,0,7.700
19-oct-2021,0,1.100
20-oct-2021,0,0.500
21-oct-2021,1,0.300
22-oct-2021,1,0.300
23-oct-2021,1,10.500
24-oct-2021,1,4.600
25-oct-2021,1,5.900
26-oct-2021,1,19.500
27-oct-2021,0,11.600
28-oct-2021,0,0.500
29-oct-2021,0,5.400
30-oct-2021,0,9.600
31-oct-2021,0,1.900
01-nov-2021,0,0.200
02-nov-2021,0,0.000
03-nov-2021,0,0.000
04-nov-2021,1,0.100
05-nov-2021,1,2.300
06-nov-2021,1,3.700
07-nov-2021,1,12.000
08-nov-2021,0,10.500
09-nov-2021,0,0.700
10-nov-2021,0,0.600
11-nov-2021,0,10.900
12-nov-2021,0,0.500
13-nov-2021,1,1.400
14-nov-2021,1,2.600
15-nov-2021,0,1.000
16-nov-2021,0,0.900
17-nov-2021,0,4.600
18-nov-2021,0,1.100
19-nov-2021,0,2.000
20-nov-2021,1,2.100
21-nov-2021,1,0.200
22-nov-2021,0,0.000
23-nov-2021,0,1.900
24-nov-2021,0,1.000
25-nov-2021,0,0.600
26-nov-2021,0,3.100
27-nov-2021,0,1.900
28-nov-2021,0,0.000
29-nov-2021,0,0.400
30-nov-2021,0,17.800
01-dec-2021,0,0.400
02-dec-2021,0,10.700
03-dec-2021,0,4.900
04-dec-2021,0,0.600
05-dec-2021,0,6.600
06-dec-2021,0,8.400
07-dec-2021,0,8.000
08-dec-2021,0,1.600
09-dec-2021,0,3.800
10-dec-2021,0,3.900
11-dec-2021,0,4.000
12-dec-2021,0,3.700
13-dec-2021,0,0.000
14-dec-2021,0,1.300
15-dec-2021,0,0.000
16-dec-2021,0,0.000
17-dec-2021,0,0.000
18-dec-2021,0,0.000
19-dec-2021,0,0.000
20-dec-2021,0,0.000
21-dec-2021,0,6.400
22-dec-2021,0,1.400
23-dec-2021,0,0.200
24-dec-2021,0,8.200
25-dec-2021,0,9.600
26-dec-2021,1,2.000
27-dec-2021,0,8.000
28-dec-2021,1,6.000
29-dec-2021,0,3.300
30-dec-2021,0,11.400
31-dec-2021,0,0.000
01-jan-2022,0,5.000
02-jan-2022,0,1.500
03-jan-2022,0,4.700
04-jan-2022,0,0.000
05-jan-2022,0,1.500
06-jan-2022,1,8.900
07-jan-2022,1,13.100
08-jan-2022,0,3.200
09-jan-2022,0,1.900
10-jan-2022,0,0.300
11-jan-2022,0,0.000
12-jan-2022,0,0.000
13-jan-2022,0,0.000
14-jan-2022,0,0.000
15-jan-2022,0,0.000
16-jan-2022,0,0.000
17-jan-2022,0,3.100
18-jan-2022,0,1.300
19-jan-2022,0,0.000
20-jan-2022,0,1.400
21-jan-2022,0,0.000
22-jan-2022,0,0.000
23-jan-2022,1,0.000
24-jan-2022,1,0.000
25-jan-2022,1,0.300
26-jan-2022,1,16.500
27-jan-2022,0,0.000
28-jan-2022,0,0.600
29-jan-2022,0,1.300
30-jan-2022,0,4.300
31-jan-2022,0,2.700
01-feb-2022,0,1.300
02-feb-2022,0,1.900
03-feb-2022,0,3.500
04-feb-2022,0,1.400
05-feb-2022,0,18.200
06-feb-2022,0,1.300
07-feb-2022,0,6.100
08-feb-2022,0,6.000
09-feb-2022,0,2.800
10-feb-2022,1,0.900
11-feb-2022,1,5.500
12-feb-2022,1,4.600
13-feb-2022,1,3.200
14-feb-2022,1,6.800
15-feb-2022,1,14.000
16-feb-2022,1,4.900
17-feb-2022,1,11.900
18-feb-2022,0,11.300
19-feb-2022,0,15.700
20-feb-2022,0,9.300
21-feb-2022,0,6.200
22-feb-2022,0,0.700
23-feb-2022,0,4.300
24-feb-2022,0,2.800
25-feb-2022,0,0.000
26-feb-2022,0,0.000
27-feb-2022,0,2.200
28-feb-2022,0,0.000
01-mar-2022,0,0.000
02-mar-2022,0,1.700
03-mar-2022,0,1.000
04-mar-2022,0,0.000
05-mar-2022,0,0.000
06-mar-2022,0,0.000
07-mar-2022,0,0.000
08-mar-2022,1,10.600
09-mar-2022,1,1.000
10-mar-2022,0,3.700
11-mar-2022,0,5.300
12-mar-2022,0,6.100
13-mar-2022,0,1.300
14-mar-2022,0,0.000
15-mar-2022,0,4.700
16-mar-2022,0,2.500
17-mar-2022,0,0.500
18-mar-2022,0,0.000
19-mar-2022,0,0.000
20-mar-2022,0,0.000
21-mar-2022,0,0.000
22-mar-2022,0,0.000
23-mar-2022,0,0.000
24-mar-2022,0,0.000
25-mar-2022,0,0.400
26-mar-2022,0,0.000
27-mar-2022,0,0.000
28-mar-2022,0,0.000
29-mar-2022,0,0.000
30-mar-2022,0,0.000
31-mar-2022,0,0.000
01-apr-2022,1,0.000
02-apr-2022,1,0.500
03-apr-2022,1,0.900
04-apr-2022,1,0.100
05-apr-2022,1,4.300
06-apr-2022,1,1.800
07-apr-2022,1,0.500
08-apr-2022,1,0.800
09-apr-2022,1,0.000
10-apr-2022,1,0.000
11-apr-2022,1,1.000
12-apr-2022,1,2.100
13-apr-2022,1,1.000
14-apr-2022,1,1.100
15-apr-2022,1,0.100
16-apr-2022,1,4.500
17-apr-2022,1,4.300
18-apr-2022,0,0.300
19-apr-2022,0,0.300
20-apr-2022,0,0.000
21-apr-2022,0,0.000
22-apr-2022,0,0.000
23-apr-2022,0,0.000
24-apr-2022,0,0.000
25-apr-2022,0,0.000
26-apr-2022,0,0.000
27-apr-2022,0,0.000
28-apr-2022,0,0.000
29-apr-2022,0,2.900
30-apr-2022,0,2.900
01-may-2022,0,0.000
02-may-2022,0,0.000
03-may-2022,0,1.500
04-may-2022,0,0.000
05-may-2022,0,8.800
06-may-2022,0,9.100
07-may-2022,0,0.000
08-may-2022,0,0.500
09-may-2022,0,6.000
10-may-2022,0,0.000
11-may-2022,0,0.000
12-may-2022,0,2.500
13-may-2022,0,0.000
14-may-2022,0,0.000
15-may-2022,0,2.400
16-may-2022,0,3.100
17-may-2022,1,2.100
18-may-2022,1,19.300
19-may-2022,0,9.400
20-may-2022,0,1.500
21-may-2022,0,2.300
22-may-2022,0,2.500
23-may-2022,0,3.500
24-may-2022,0,6.400
25-may-2022,0,10.400
26-may-2022,0,0.000
27-may-2022,0,0.000
28-may-2022,0,0.000
29-may-2022,0,0.000
30-may-2022,0,0.500
31-may-2022,0,0.000
01-jun-2022,0,0.600
02-jun-2022,0,0.000
03-jun-2022,0,0.000
04-jun-2022,0,0.400
05-jun-2022,0,0.000
06-jun-2022,0,9.000
07-jun-2022,0,3.500
08-jun-2022,0,4.000
09-jun-2022,0,0.700
10-jun-2022,0,1.800
11-jun-2022,1,0.600
12-jun-2022,1,0.600
13-jun-2022,1,0.000
14-jun-2022,1,0.000
15-jun-2022,1,0.500
16-jun-2022,1,6.200
17-jun-2022,1,1.600
18-jun-2022,1,0.100
19-jun-2022,1,0.000
20-jun-2022,1,0.000
21-jun-2022,1,0.000
22-jun-2022,1,0.200
23-jun-2022,1,3.400
24-jun-2022,1,12.600
25-jun-2022,1,16.500
26-jun-2022,1,1.300
27-jun-2022,1,15.200
28-jun-2022,1,0.800
29-jun-2022,1,0.100
30-jun-2022,1,0.300
01-oct-2022,1,1.600
02-oct-2022,1,0.100
03-oct-2022,1,17.000
04-oct-2022,1,18.900
05-oct-2022,1,6.800
06-oct-2022,1,15.500
07-oct-2022,1,2.900
08-oct-2022,1,0.900
09-oct-2022,1,6.200
10-oct-2022,1,0.100
11-oct-2022,0,2.100
12-oct-2022,0,2.600
13-oct-2022,1,1.800
14-oct-2022,1,14.400
15-oct-2022,0,11.100
16-oct-2022,0,6.100
17-oct-2022,1,0.100
18-oct-2022,1,2.100
19-oct-2022,0,8.500
20-oct-2022,0,0.000
21-oct-2022,0,22.300
22-oct-2022,0,6.600
23-oct-2022,0,7.200
24-oct-2022,0,1.500
25-oct-2022,0,5.000
26-oct-2022,0,2.200
27-oct-2022,0,7.800
28-oct-2022,0,5.300
29-oct-2022,0,11.000
30-oct-2022,0,6.800
31-oct-2022,0,7.800
01-nov-2022,0,9.600
02-nov-2022,0,15.500
03-nov-2022,0,3.200
04-nov-2022,0,7.200
05-nov-2022,1,0.600
06-nov-2022,1,2.100
07-nov-2022,0,9.600
08-nov-2022,0,8.300
09-nov-2022,0,0.900
10-nov-2022,0,0.600
11-nov-2022,1,4.300
12-nov-2022,1,0.100
13-nov-2022,1,2.200
14-nov-2022,1,2.100
15-nov-2022,0,3.400
16-nov-2022,0,0.000
17-nov-2022,0,0.000
18-nov-2022,0,1.000
19-nov-2022,0,4.800
20-nov-2022,0,8.600
21-nov-2022,0,3.200
22-nov-2022,0,12.100
23-nov-2022,0,13.300
24-nov-2022,0,11.600
25-nov-2022,0,0.900
26-nov-2022,0,3.000
27-nov-2022,0,18.600
28-nov-2022,0,0.400
29-nov-2022,0,0.000
30-nov-2022,0,1.100
01-dec-2022,0,0.000
02-dec-2022,0,0.000
03-dec-2022,0,0.000
04-dec-2022,0,1.700
05-dec-2022,0,0.000
06-dec-2022,0,0.000
07-dec-2022,0,0.000
08-dec-2022,0,0.000
09-dec-2022,0,0.000
10-dec-2022,0,0.000
11-dec-2022,0,0.000
12-dec-2022,0,0.000
13-dec-2022,0,0.000
14-dec-2022,0,0.000
15-dec-2022,0,0.000
16-dec-2022,0,14.900
17-dec-2022,0,1.100
18-dec-2022,0,8.100
19-dec-2022,0,4.700
20-dec-2022,0,5.800
21-dec-2022,0,4.000
22-dec-2022,0,10.100
23-dec-2022,0,12.000
24-dec-2022,0,5.800
25-dec-2022,0,10.100
26-dec-2022,0,3.600
27-dec-2022,0,13.100
28-dec-2022,0,6.700
29-dec-2022,0,34.300
30-dec-2022,0,5.100
31-dec-2022,0,3.200
01-jan-2023,0,0.000
02-jan-2023,0,2.700
03-jan-2023,0,12.300
04-jan-2023,0,1.900
05-jan-2023,0,1.600
06-jan-2023,0,2.900
07-jan-2023,0,5.200
08-jan-2023,0,7.700
09-jan-2023,0,19.700
10-jan-2023,0,7.300
11-jan-2023,0,17.700
12-jan-2023,0,5.000
13-jan-2023,0,13.500
14-jan-2023,0,2.800
15-jan-2023,0,4.000
16-jan-2023,0,0.000
17-jan-2023,0,1.500
18-jan-2023,0,1.200
19-jan-2023,0,0.300
20-jan-2023,0,0.300
21-jan-2023,0,1.600
22-jan-2023,0,1.300
23-jan-2023,0,0.500
24-jan-2023,0,1.700
25-jan-2023,0,0.500
26-jan-2023,0,0.000
27-jan-2023,0,2.300
28-jan-2023,0,1.000
29-jan-2023,0,0.900
30-jan-2023,0,2.000
31-jan-2023,0,0.400
01-feb-2023,0,2.500
02-feb-2023,0,6.000
03-feb-2023,0,0.100
04-feb-2023,0,0.400
05-feb-2023,0,0.000
06-feb-2023,0,0.700
07-feb-2023,0,0.000
08-feb-2023,0,1.600
09-feb-2023,0,0.500
10-feb-2023,0,1.400
11-feb-2023,0,0.000
12-feb-2023,0,0.000
13-feb-2023,0,0.000
14-feb-2023,1,5.300
15-feb-2023,1,6.300
16-feb-2023,1,3.500
17-feb-2023,1,6.100
18-feb-2023,1,0.700
19-feb-2023,1,2.700
20-feb-2023,0,0.400
21-feb-2023,0,5.700
22-feb-2023,0,2.400
23-feb-2023,0,0.200
24-feb-2023,0,0.000
25-feb-2023,0,0.000
26-feb-2023,0,0.000
27-feb-2023,0,0.000
28-feb-2023,0,0.000
01-mar-2023,0,0.000
02-mar-2023,0,0.000
03-mar-2023,0,0.000
04-mar-2023,0,0.000
05-mar-2023,0,0.200
06-mar-2023,0,7.900
07-mar-2023,0,0.000
08-mar-2023,0,2.100
09-mar-2023,0,19.600
10-mar-2023,0,7.200
11-mar-2023,0,8.600
12-mar-2023,0,12.800
13-mar-2023,0,5.000
14-mar-2023,0,5.100
15-mar-2023,0,27.500
16-mar-2023,0,1.600
17-mar-2023,0,17.800
18-mar-2023,1,0.100
19-mar-2023,1,15.700
20-mar-2023,1,7.400
21-mar-2023,0,19.100
22-mar-2023,0,16.200
23-mar-2023,0,10.400
24-mar-2023,0,2.200
25-mar-2023,0,1.800
26-mar-2023,0,0.600
27-mar-2023,0,5.200
28-mar-2023,0,0.000
29-mar-2023,0,2.100
30-mar-2023,0,2.000
31-mar-2023,0,4.200
01-apr-2023,0,0.000
02-apr-2023,0,0.000
03-apr-2023,0,2.700
04-apr-2023,0,11.600
05-apr-2023,0,1.100
06-apr-2023,0,1.800
07-apr-2023,0,0.000
08-apr-2023,0,0.000
09-apr-2023,0,4.900
10-apr-2023,0,5.800
11-apr-2023,0,20.300
12-apr-2023,0,5.500
13-apr-2023,1,1.000
14-apr-2023,1,0.300
15-apr-2023,1,7.900
16-apr-2023,1,0.600
17-apr-2023,1,0.000
18-apr-2023,1,0.000
19-apr-2023,1,0.000
20-apr-2023,1,0.000
21-apr-2023,1,3.200
22-apr-2023,0,5.500
23-apr-2023,0,2.500
24-apr-2023,1,0.400
25-apr-2023,1,0.400
26-apr-2023,0,0.000
27-apr-2023,0,11.500
28-apr-2023,1,0.200
29-apr-2023,1,2.200
30-apr-2023,0,0.200
01-may-2023,0,0.000
02-may-2023,0,0.400
03-may-2023,0,0.000
04-may-2023,0,12.600
05-may-2023,0,0.800
06-may-2023,1,0.900
07-may-2023,1,9.700
08-may-2023,1,0.900
09-may-2023,0,4.300
10-may-2023,0,3.500
11-may-2023,0,0.900
12-may-2023,0,0.000
13-may-2023,0,3.500
14-may-2023,0,0.000
15-may-2023,0,0.000
16-may-2023,0,0.000
17-may-2023,0,0.000
18-may-2023,0,0.000
19-may-2023,1,0.300
20-may-2023,1,9.900
21-may-2023,1,0.000
22-may-2023,0,0.000
23-may-2023,0,0.000
24-may-2023,0,0.000
25-may-2023,0,0.000
26-may-2023,0,0.000
27-may-2023,0,0.000
28-may-2023,0,0.000
29-may-2023,0,0.000
30-may-2023,0,0.000
31-may-2023,0,0.000
01-jun-2023,0,0.000
02-jun-2023,0,0.000
03-jun-2023,0,0.000
04-jun-2023,0,0.000
05-jun-2023,0,0.000
06-jun-2023,0,0.000
07-jun-2023,0,0.000
08-jun-2023,0,0.000
09-jun-2023,1,2.300
10-jun-2023,1,1.400
11-jun-2023,1,0.000
12-jun-2023,1,1.000
13-jun-2023,0,0.000
14-jun-2023,0,0.200
15-jun-2023,0,0.000
16-jun-2023,1,9.800
17-jun-2023,1,5.800
18-jun-2023,1,4.800
19-jun-2023,1,0.300
20-jun-2023,1,5.700
21-jun-2023,1,0.100
22-jun-2023,1,6.800
23-jun-2023,1,1.600
24-jun-2023,1,14.500
25-jun-2023,1,4.100
26-jun-2023,1,1.800
27-jun-2023,1,9.100
28-jun-2023,1,0.300
29-jun-2023,1,5.000
30-jun-2023,1,0.400
01-jul-2023,1,0.000
02-jul-2023,1,6.400
03-jul-2023,1,3.600
04-jul-2023,1,2.100
05-jul-2023,1,3.800
06-jul-2023,1,27.800
07-jul-2023,1,0.200
08-jul-2023,1,3.600
09-jul-2023,1,7.900
10-jul-2023,1,0.500
11-jul-2023,1,0.200
12-jul-2023,1,0.100
13-jul-2023,1,1.100
14-jul-2023,1,45.700
15-jul-2023,1,5.400
16-jul-2023,1,0.600
17-jul-2023,1,11.000
18-jul-2023,1,0.000
19-jul-2023,0,0.000
20-jul-2023,0,0.000
21-jul-2023,0,13.600
22-jul-2023,0,13.600
23-jul-2023,0,0.700
24-jul-2023,0,3.600
25-jul-2023,0,0.600
26-jul-2023,0,10.600
27-jul-2023,0,6.100
28-jul-2023,0,2.100
29-jul-2023,1,7.500
30-jul-2023,1,24.200
31-jul-2023,1,6.800
01-aug-2023,0,8.700
02-aug-2023,0,0.200
03-aug-2023,0,0.900
04-aug-2023,0,22.300
05-aug-2023,0,0.000
06-aug-2023,0,1.100
07-aug-2023,0,0.000
08-aug-2023,0,1.100
09-aug-2023,0,0.300
10-aug-2023,0,2.000
11-aug-2023,0,13.700
12-aug-2023,0,9.100
13-aug-2023,0,0.000
14-aug-2023,1,0.000
15-aug-2023,1,0.000
16-aug-2023,1,0.000
17-aug-2023,1,9.600
18-aug-2023,1,37.700
19-aug-2023,1,0.500
20-aug-2023,1,0.500
21-aug-2023,1,0.600
22-aug-2023,1,0.000
23-aug-2023,1,0.500
24-aug-2023,1,0.300
25-aug-2023,1,0.300
26-aug-2023,1,7.900
27-aug-2023,1,0.200
28-aug-2023,1,0.200
29-aug-2023,1,0.000
30-aug-2023,1,16.400
31-aug-2023,1,0.500
01-sep-2023,1,0.300
02-sep-2023,1,0.000
03-sep-2023,1,0.000
04-sep-2023,1,0.000
05-sep-2023,1,0.000
06-sep-2023,1,0.000
07-sep-2023,1,0.000
08-sep-2023,1,0.100
09-sep-2023,1,0.100
10-sep-2023,1,0.200
11-sep-2023,1,4.000
12-sep-2023,1,0.000
13-sep-2023,1,8.500
14-sep-2023,1,0.200
15-sep-2023,1,0.100
16-sep-2023,1,0.000
17-sep-2023,1,0.200
18-sep-2023,1,18.100
19-sep-2023,1,17.000
20-sep-2023,1,4.400
21-sep-2023,1,0.100
22-sep-2023,1,0.000
23-sep-2023,1,0.600
24-sep-2023,1,18.700
25-sep-2023,1,13.600
26-sep-2023,1,5.700
27-sep-2023,1,10.900
28-sep-2023,0,5.400
29-sep-2023,0,0.700
30-sep-2023,0,10.200
01-oct-2023,0,0.300
02-oct-2023,0,5.500
03-oct-2023,0,1.300
04-oct-2023,0,18.800
05-oct-2023,0,15.900
06-oct-2023,0,0.600
07-oct-2023,0,0.100
08-oct-2023,0,0.000
09-oct-2023,0,0.000
10-oct-2023,0,10.000
11-oct-2023,0,0.000
12-oct-2023,0,0.000
13-oct-2023,1,0.700
14-oct-2023,1,0.300
15-oct-2023,0,0.000
16-oct-2023,0,0.000
17-oct-2023,0,28.600
18-oct-2023,0,26.100
19-oct-2023,0,15.300
20-oct-2023,0,3.400
21-oct-2023,0,0.300
22-oct-2023,0,5.900
23-oct-2023,0,9.700
24-oct-2023,0,2.400
25-oct-2023,0,8.800
26-oct-2023,0,7.500
27-oct-2023,0,2.500
28-oct-2023,0,31.800
29-oct-2023,0,1.000
30-oct-2023,0,1.400
31-oct-2023,0,7.200
01-nov-2023,0,9.200
02-nov-2023,0,1.600
03-nov-2023,0,4.000
04-nov-2023,0,4.200
05-nov-2023,0,1.100
06-nov-2023,0,3.000
07-nov-2023,0,2.700
08-nov-2023,0,8.100
09-nov-2023,0,13.400
10-nov-2023,0,0.000
11-nov-2023,0,10.400
12-nov-2023,0,20.000
13-nov-2023,0,7.500
14-nov-2023,0,0.800
15-nov-2023,0,0.200
16-nov-2023,0,5.800
17-nov-2023,0,11.800
18-nov-2023,0,7.800
19-nov-2023,0,2.600
20-nov-2023,0,0.000
